date,country,state,county,cases,deaths,updated,source
2020-03-26 00:00:00,US,Mississippi,Monroe,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Montgomery,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Newton,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Noxubee,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Oktibbeha,10,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Panola,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Pearl River,16,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Perry,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Pike,12,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Pontotoc,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Prentiss,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Quitman,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Rankin,23,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Scott,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Simpson,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Smith,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Sunflower,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Tallahatchie,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Tate,6,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Tippah,14,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Tunica,5,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Union,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Walthall,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Washington,9,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Webster,2,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Wilkinson,8,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Winston,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Yalobusha,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Mississippi,Yazoo,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Adair,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Bates,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Benton,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Bollinger,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Boone,25,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Callaway,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Camden,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Cape Girardeau,6,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Carter,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Cass,8,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Christian,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Clay,5,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Clinton,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Cole,8,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Cooper,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Dunklin,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Franklin,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Greene,25,3,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Henry,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Jackson,31,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Jasper,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Jefferson,10,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Johnson,8,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Kansas City,64,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Lafayette,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,McDonald,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Moniteau,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Montgomery,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Newton,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Pemiscot,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Perry,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Platte,5,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Pulaski,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Ralls,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Randolph,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Scott,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Shelby,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,St. Charles,22,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,St. Francois,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,St. Louis,173,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,St. Louis city,69,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Stoddard,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Taney,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Missouri,Unknown,10,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Broadwater,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Cascade,5,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Flathead,5,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Gallatin,38,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Hill,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Jefferson,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Lewis and Clark,5,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Lincoln,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Madison,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Meagher,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Missoula,7,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Ravalli,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Roosevelt,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Silver Bow,5,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Toole,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Montana,Yellowstone,14,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Adams,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Buffalo,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Cass,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Dawson,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Dodge,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Douglas,58,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Hall,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Hamilton,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Kearney,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Knox,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Lancaster,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Lincoln,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Madison,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Nemaha,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Sarpy,7,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Saunders,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nebraska,Washington,5,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nevada,Carson City,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nevada,Clark,350,10,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nevada,Douglas,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nevada,Elko,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nevada,Lyon,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nevada,Nye,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nevada,Unknown,107,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,Nevada,Washoe,67,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Hampshire,Belknap,8,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Hampshire,Carroll,7,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Hampshire,Cheshire,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Hampshire,Grafton,23,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Hampshire,Hillsborough,35,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Hampshire,Merrimack,7,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Hampshire,Rockingham,67,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Hampshire,Strafford,7,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Hampshire,Sullivan,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Atlantic,10,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Bergen,1206,21,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Burlington,64,3,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Camden,73,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Cape May,6,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Cumberland,4,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Essex,609,15,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Gloucester,33,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Hudson,441,4,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Hunterdon,39,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Mercer,111,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Middlesex,505,5,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Monmouth,501,7,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Morris,315,7,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Ocean,389,5,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Passaic,399,5,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Salem,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Somerset,179,4,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Sussex,49,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Union,432,3,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Unknown,1478,7,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Jersey,Warren,31,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,Bernalillo,55,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,Chaves,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,Cibola,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,Curry,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,Doña Ana,16,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,Eddy,1,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,Lea,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,McKinley,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,Rio Arriba,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,San Juan,14,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,San Miguel,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,Sandoval,10,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,Santa Fe,22,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,Socorro,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New Mexico,Taos,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Albany,171,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Allegany,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Broome,16,2,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Cayuga,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Chautauqua,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Chemung,7,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Chenango,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Clinton,11,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Columbia,13,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Cortland,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Delaware,7,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Dutchess,190,2,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Erie,134,2,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Essex,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Franklin,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Fulton,1,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Genesee,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Greene,5,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Hamilton,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Herkimer,7,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Jefferson,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Livingston,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Madison,9,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Monroe,139,3,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Montgomery,5,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Nassau,3914,19,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,New York City,23112,365,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Niagara,14,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Oneida,13,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Onondaga,83,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Ontario,11,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Orange,751,2,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Orleans,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Oswego,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Otsego,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Putnam,94,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Rensselaer,32,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Rockland,1197,7,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Saratoga,73,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Schenectady,62,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Schoharie,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,St. Lawrence,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Steuben,11,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Suffolk,2735,22,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Sullivan,53,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Tioga,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Tompkins,22,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Ulster,89,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Warren,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Washington,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Wayne,8,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Westchester,5944,8,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,New York,Wyoming,7,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,North Carolina,Alamance,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,North Carolina,Beaufort,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,North Carolina,Bertie,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,North Carolina,Brunswick,11,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,North Carolina,Buncombe,15,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,North Carolina,Burke,2,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,North Carolina,Cabarrus,16,1,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,North Carolina,Caldwell,3,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,North Carolina,Carteret,5,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,North Carolina,Catawba,4,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
2020-03-26 00:00:00,US,North Carolina,Chatham,9,0,2020-03-26 00:00:00,<pipeline.NYT object at 0x122deff40>
